회사명,거래소코드,회계년도,소속코드,통계청 한국표준산업분류 코드 10차(대분류),산업코드,산업명,산업분류,산업분류_제조업,상장일,상장폐지일,총자본증가율,유형자산증가율,유동자산증가율,재고자산증가율,자기자본증가율,매출액증가율,매출액정상영업이익률,매출액순이익률,자기자본순이익률,자본금순이익률,기업순이익률,매출원가 대 매출액비율,금융비용 대 총비용비율,감가상각률,차입금평균이자율,사내유보율,평균배당률,자기자본배당률,배당성향,자기자본구성비율,비유동비율,비유동장기적합률,유동비율,당좌비율,현금비율,매출채권 대 매입채무비율,부채비율,유동부채비율,비유동부채비율,차입금의존도,자기자본회전률,자본금회전률,매입채무회전률,재고자산회전률,비유동자산회전률,유형자산회전율,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,인건비(백만원),금융비용(백만원),임차료(백만원),세금과공과(백만원),감가상각비(백만원),부채대비영업활동현금흐름,자본대비영업활동현금흐름,매출액대비영업활동현금흐름,3년지수가중평균매출액,업력,연 변동성,PER,PBR,건설업,부동산업,label
디와이피엔에프(주),A104460,2021,5,29,29,기타기계및장비제조업,C,C10,2009.12.22,,10.31,48.44,-20.33,1281.44,5.34,-53.06,3.8,4.65,5.1,89.09,2.97,82.06,0.16,5.96,1.04,0,18.04,0.98,15.43,56.82,100.02,72.19,202.83,172.25,45.51,244.41,76,37.46,38.54,29.9,1.07,18.6,9.98,16.88,1.26,1.6,20.11,46.95,1171.19,34.13,66.68,22675.14,156.58,1990.34,860.26,1670.71,-0.02677809,-0.019630504,-0.074973363,14202270.67,23,0.451408864,14.73,4.7,0,0,0
디와이피엔에프(주),A104460,2022,5,29,29,기타기계및장비제조업,C,C10,2009.12.22,,24.35,55.11,1.62,-70.49,11.24,13.53,-10.42,-9.9,-11.04,-209.1,-5.42,97.76,0.7,6.13,2.17,0,18.04,0.9,0,50.83,127.33,91.4,120.85,115.56,28.92,107.94,96.74,57.43,39.31,24.66,1.11,21.12,7.13,15.87,0.97,1.19,5.86,11.13,506.33,10.9,162.13,19991.38,912.7,2428.26,959.79,2449.88,0.150554727,0.130863946,0.2620488,15381110.8,24,0.272436182,81.56,4.09,0,0,0
디젠스(주),A113810,2018,5,30,30,자동차및트레일러제조업,C,C11,2012.11.22,,-16.57,-19.33,-1.03,-12.26,-16.01,-11.74,-2.2,-10.29,-40.95,-72.92,-9.84,87.53,1.26,11.42,4.2,0,0,0,0,28.87,166.54,126.12,83.91,67.46,25.98,97.05,246.4,214.35,32.05,38.3,3.85,7.01,5.66,11.13,2.1,2.5,24.28,62.54,181.01,20.03,105.56,20092.63,1300.44,0,466.65,2930.6,-0.058578512,-0.145963184,-0.200164928,7398564.5,13,0.815696295,0,0.49,0,0,1
디케이락(주),A105740,2014,5,29,29,기타기계및장비제조업,C,C10,2010.11.12,,11.26,-0.16,22.16,15.7,8.81,8.28,11.66,9.63,8.03,144.93,6.16,69.71,0.11,5.54,3.12,0,40,2.13,27.6,75.08,63.88,58.91,279.9,168.89,53.83,190.49,33.2,24.76,8.43,9.58,0.83,15.05,8.08,3.12,1.26,1.39,20.17,47.18,169.69,33.58,57.21,11354.39,56.81,0,0,1658.78,0.26900877,0.08552162,0.401464114,4631147.733,24,0.283279739,8.92,0.73,0,0,0
디케이락(주),A105740,2015,5,29,29,기타기계및장비제조업,C,C10,2010.11.12,,-1.33,0.26,-3.22,24.42,2.99,-8.07,8.32,7.41,5.37,102.46,4.2,75.17,0.15,5.66,3.12,0,30,1.55,29.28,78.37,62.48,57.37,348.13,170.62,12.09,279.29,27.61,18.71,8.9,7.34,0.72,13.83,7.38,2.38,1.15,1.28,18.74,43.64,152.15,33.49,64.29,11697.76,78.75,0,0,1725.63,-0.104455817,-0.03171382,-0.16452925,4806544.7,25,0.216402053,7.63,0.6,0,0,0
디케이락(주),A105740,2016,5,29,29,기타기계및장비제조업,C,C10,2010.11.12,,0.64,-1.09,2.56,-12.4,1.85,-4.28,5.12,5.01,3.39,66.31,2.79,77.08,0.22,6.07,3.2,0,20,1.01,30.16,79.31,60.51,56,363.6,205.24,56.59,242.26,26.09,18.04,8.06,7.34,0.68,13.24,7.66,2.19,1.1,1.23,16.69,39.13,134.86,31.35,69.83,11383.58,112.85,0,0,1834.8,0.42007698,0.112760502,0.627521036,4751037.367,26,0.203497095,10.92,0.58,0,0,0
디케이락(주),A105740,2017,5,29,29,기타기계및장비제조업,C,C10,2010.11.12,,1.88,0.31,0.66,-9.57,-0.44,2.99,3.35,0.91,0.63,12.36,0.67,78.46,0.33,6.53,2.93,0,20,1.02,161.75,77.5,62.73,59.15,288.33,175.52,49.54,254.84,29.03,23,6.04,9.46,0.69,13.64,7.76,2.54,1.12,1.27,14.75,34.98,124.27,27.42,82.71,12147.48,178.28,0,0,1971.59,0.145786283,0.040177987,0.223250605,4662017.567,27,0.187263374,14.49,0.49,0,0,0
디케이락(주),A105740,2018,5,29,29,기타기계및장비제조업,C,C10,2010.11.12,,9.78,14.83,5.83,10.43,9.83,24.18,8.84,8.42,6.92,139.25,5.44,73.6,0.13,6.2,2.01,100,30,1.46,22.05,77.54,65.08,61.77,270.48,160.05,16.94,244.41,28.97,23.62,5.35,6.66,0.82,16.53,8.37,3.16,1.28,1.47,20.51,46.84,185.49,33.7,61.88,13867.16,82.4,0,0,1916.74,0.24959656,0.072382961,0.287672741,5705215.067,28,0.867178549,151.45,0.96,0,0,0
디케이락(주),A105740,2019,5,29,29,기타기계및장비제조업,C,C10,2010.11.12,,13.24,4.38,21.11,19.33,9.66,11.82,13.23,11.42,9.57,203.71,7.41,69.6,0.22,6.44,1.91,100,40,1.82,19.89,75.09,62.62,59.42,253.85,151.74,20.23,276.16,33.18,27.8,5.39,9.89,0.84,17.83,7.82,3.07,1.31,1.5,22.31,57.31,236.71,37.12,56.93,15718.47,142.34,0,0,2017.92,0.106098967,0.03307394,0.141148106,6432690.433,29,0.523979541,14.01,0.93,0,0,0
디케이락(주),A105740,2020,5,29,29,기타기계및장비제조업,C,C10,2010.11.12,,0,0,0,0,0,0,3.52,-0.17,-0.13,-2.86,0.15,79.19,0.46,6.26,1.35,0,30,1.38,1359.66,62.36,80.96,66.42,206.48,132.62,56.92,283.57,60.35,38.45,21.9,21.51,0.78,16.85,9.31,2.74,0.96,1.36,11.4,31.85,140.9,23.46,86.93,14521.38,337.18,0,0,2279.66,0.150453952,0.070189797,0.372200383,6334947.467,30,0.669613717,14.38,1.35,0,0,0
디케이락(주),A105740,2021,5,29,29,기타기계및장비제조업,C,C10,2010.11.12,,4.71,-0.6,-1.48,21.73,8.27,20.17,9.77,10.52,9.46,212.98,7.3,73.09,2.36,7.84,6.65,0,40,1.7,17.72,64.49,82.83,66.24,240.64,134.28,32.77,227.23,55.07,30.02,25.05,18.18,0.9,20.25,9.09,2.97,1.1,1.63,20.4,60.61,224.51,36.59,53.12,16629.47,1953.28,0,0,2890.43,0.176100396,0.101442194,0.40577457,7090035.733,31,0.366023006,0,1,0,0,0
디케이락(주),A105740,2022,5,29,29,기타기계및장비제조업,C,C10,2010.11.12,,12.67,-1.2,24.36,18.68,13.94,28.51,10.39,5.32,5.52,132.79,4.91,72.45,2.01,8.57,8.35,0,40,1.59,24.39,65.22,74.5,70.9,163.37,94.46,9.21,226.34,53.33,48.26,5.08,15.52,1.04,24.98,7.98,3.18,1.33,2.12,18.17,61.46,201.09,28.56,59.94,18824.17,2158.97,0,0,3262.18,0.026996861,0.014617822,0.049267335,8771017.4,32,0.455405446,10.56,0.96,0,0,0
딥마인드플랫폼(주),A223310,2018,5,46,58,출판업,J,,2015.12.24,,18.83,-49.65,-29.44,-5.41,112.37,6.01,-77.52,-156.9,-109.25,-251.22,-36.93,82.27,6.27,22.13,15.59,0,0,0,0,45.9,152.75,150.06,56.1,45.42,31.66,48.92,117.87,116.08,1.8,24.82,0.7,1.67,13.05,4.14,0.43,4.01,-17.17,-424.1,-553.69,-70.87,0,8018.08,2654.03,1986.84,0,1184.07,-0.286660884,-0.480947118,-3.831400462,1016617.267,8,0.662537225,0,4.85,0,0,1
라온시큐어(주),A042510,2015,5,58,58,출판업,J,,2001.1.3,,8.53,-29.96,17.45,0,6.89,11,6.11,5.54,6.66,4.34,4.48,37.46,0.05,17.8,3.19,0,0,0,0,66.23,55.31,52.61,208.69,208.69,94.53,405.99,50.98,45.84,5.14,10.83,1.2,0.78,12.75,0,2.06,42.83,50.49,3407.24,23099.62,65.53,75.96,6197.36,5.92,555.13,0,542.7,0.453066106,0.225998523,0.452758469,1669600.733,18,0.749623447,0,10.68,0,0,0
라온시큐어(주),A042510,2016,5,58,58,출판업,J,,2001.1.3,,2.8,207.41,-13.58,0,15.95,34.15,11.46,10.22,14.77,10.73,10.38,40.2,-0.04,19.22,2.57,0,0,0,0,74.7,62.56,57.89,276.47,276.47,185.15,386.03,33.86,25.79,8.07,9.93,1.45,1.05,20.12,0,2.44,34.24,50.96,1150,1656.29,50.68,64.27,5440.95,-6.39,458.42,0,655.52,0.694266957,0.290131883,0.575952504,1768431.233,19,0.529597769,117.5,7.69,0,0,0
라온시큐어(주),A042510,2017,5,58,58,출판업,J,,2001.1.3,,22.42,-9.8,55.98,0,27.31,27.18,15.64,16.17,23.82,21.12,18.3,38.52,-0.3,20.28,1.64,0,0,0,0,78.53,40.92,38.91,389.34,389.34,104.16,270.74,27.34,22.2,5.14,1.8,1.5,1.34,16.84,0,2.97,30.34,54.74,1676.55,2734.08,52.41,60.62,6748.47,-54.27,447.17,0,741.18,0.64334186,0.194239237,0.332903824,2306662.867,20,0.376482118,54.17,7.5,0,0,0
라온시큐어(주),A042510,2018,5,58,58,출판업,J,,2001.1.3,,34.78,51.4,48.17,0,23.47,15.86,16.35,15.38,21.09,23.41,15.28,42.03,-0.66,16.42,1.69,0,0,0,0,73.99,34.31,33.29,314.37,314.37,87.92,205.98,35.16,32.08,3.08,0.67,1.36,1.55,7.68,0,3.65,29.49,44.44,1211.64,2205.41,49.49,58.27,7097.42,-136.77,623.85,0,606.88,0.579079386,0.183659733,0.271286688,3260998.733,21,0.476264742,19.76,4.22,0,0,0
라온시큐어(주),A042510,2019,5,58,58,출판업,J,,2001.1.3,,86.5,252.62,90.12,0,11.21,23.7,6.97,8.32,10.15,13.15,7.6,40.37,1.54,23.81,8.7,0,0,0,0,44.71,53.55,31.2,327.05,327.05,198.08,206.4,123.65,52.01,71.64,30.39,1.41,1.91,6.4,0,3.17,13.38,27.41,395.22,2648.95,46.02,68.13,9544.47,450.95,261.92,0,1354.44,0.205418415,0.16854544,0.228720338,4427828.333,22,0.5376636,23.93,4.57,0,0,0
라온시큐어(주),A042510,2020,5,58,58,출판업,J,,2001.1.3,,-0.17,-1.98,-6.71,0,44.1,22.03,-9.49,-23.58,-38.05,-58.22,-14.61,46.14,2.63,24.5,15.99,0,0,0,0,67.16,43.06,41.15,239.16,239.16,118.56,179.72,48.89,44.25,4.64,10.12,1.3,2.15,7.1,0,2.75,10.59,13.04,191.47,1311.96,17.91,197.92,13167.38,1296.96,0,0,2020.74,0.055940239,0.044081998,0.068239236,5482826.533,23,0.612127583,53.11,5.14,0,0,0
라온시큐어(주),A042510,2021,5,58,58,출판업,J,,2001.1.3,,45.59,133.73,56.26,0,-0.4,16.68,-2.28,-11.36,-21.04,-34.51,-7.26,43.29,0.77,22.82,4.1,0,0,0,0,48.59,48.81,28.45,458.48,458.48,297.78,133.57,105.8,34.24,71.56,29.36,1.23,2.28,7.12,0,2.68,7.48,15.03,137.54,1751.73,25.77,121.13,13530.28,378.83,0,0,2399.33,0.140664765,0.109839862,0.212251832,5939846.867,24,0.50417573,0,4.77,0,0,0
라온시큐어(주),A042510,2022,5,58,58,출판업,J,,2001.1.3,,3.49,-74.11,-0.05,0,22.06,8.01,9.16,17.74,19.29,34.49,12.23,35.71,2.08,26.42,8.66,0,0,0,0,58.65,44.89,44.55,180.11,179.2,64.63,125.71,70.51,69.74,0.76,26.48,1.15,2.42,7.17,325.27,2.47,9.16,35.06,1282.35,5915.35,57.58,61.02,16449.59,940.65,0,0,2349.53,0.219235775,0.188980468,0.429489822,6028547.2,25,0.430511631,0,2.61,0,0,0
라온피플(주),A300120,2022,5,58,58,출판업,J,,2019.10.18,,2.82,197.62,-7.06,8.61,4.6,34.11,9.03,-1.91,-0.85,-5.71,-0.46,40.56,0.4,38.03,5.77,100,9.92,1.91,0,62.2,28.22,28,221.05,205.86,20.8,209.31,60.77,59.96,0.8,32.58,0.5,3.36,17.78,5.53,2.31,3.86,13.12,2642.03,0,43.61,91.33,10551.48,109.89,84.22,0,614.93,0.062261374,0.039063346,0.291084236,2185575.1,13,0.589541044,0,1.94,0,0,1
램테크놀러지(주),A171010,2016,5,20,20,화학물질및화학제품제조업;의약품제외,C,C5,2013.11.18,,-12.84,-6.98,-29.21,-34.71,-15.58,-5.96,-8.77,-13.08,-17.45,-57.16,-3.9,95.94,4.09,12.24,3.73,0,0,0,0,34.5,237.1,151.67,39.49,16.75,6.21,507.24,189.82,133.48,56.33,61.45,1.33,4.37,32.07,3.79,0.59,0.62,11.42,15.07,57.06,22.72,74.45,4205.88,1184.43,66.2,0,3336.01,0.096784979,0.178926949,0.579440173,2137757.8,16,0.569473842,0,2.34,0,0,1
럭슬(주),A033600,2014,4,30,30,자동차및트레일러제조업,C,C11,2000.11.21,2021.8.11,3.17,-3.63,18.93,123.01,-1.66,29.76,1.02,-3.11,-7,-33.52,-0.97,95.1,1.97,9.41,4.99,0,0,0,0,41.18,183.79,151.71,48.53,39.26,2.02,112.59,142.87,121.72,21.15,37.78,2.17,10.92,8.91,25.42,1.13,1.31,15.6,24.28,84.1,18.23,67.62,7740.06,1253.56,0,0,3066.6,-0.016594785,-0.024757482,-0.041081507,4075634.533,36,0.212355942,0,0.48,0,0,1
레이젠(주),A047440,2017,4,26,26,"전자부품,컴퓨터,영상,음향및통신장비제조업",C,C8,2001.11.20,2018.10.11,-21.47,-18.2,-30.49,-42.61,-44.61,-19.58,-19.07,-34.49,-88.07,-248.69,-34.37,102.88,1.44,11.87,5.02,0,0,0,0,33.55,171.89,171.48,63.79,50.9,5.09,183.2,198.09,197.85,0.24,49.33,2.55,7.21,11.09,10.24,1.94,2.15,-10.65,-21.26,-56.68,-8.87,0,12694.9,1586.16,0,0,4972.88,-0.155725778,-0.220441029,-0.489145605,6565557.267,24,0.637239034,0,0.33,0,0,1
로체시스템즈(주),A071280,2014,5,29,28,전기장비제조업,C,C10,2003.11.14,,-19.89,-3.28,-31.87,0.85,-8.15,-46.79,-10.74,-7.7,-6.18,-65.83,-4.76,93.8,-0.12,9.57,1.85,0,0,0,0,81.58,64.73,61.88,321.67,230.21,87.18,217.42,22.58,17.99,4.6,5.83,0.8,8.55,6.31,5.12,1.26,1.43,12.5,26.52,621.27,18.28,134.78,8664.69,-45.7,0,0,1131.08,0.183197175,0.058534789,0.244810943,4318426.933,18,0.369797205,5.26,0.48,0,0,0
로체시스템즈(주),A071280,2015,5,29,28,전기장비제조업,C,C10,2003.11.14,,9.94,0.06,20.43,-4.87,3.73,112.97,4.61,2.31,4.04,42,3.35,83.84,0.11,9.1,2.34,0,0,0,0,76.97,62.75,59.98,265.54,205.89,77.3,272.84,29.92,25.3,4.63,10.61,1.75,18.21,22.7,11.12,2.75,3.09,23,53.62,1155.84,17.36,75.28,9791.84,84.09,0,0,1038.04,0.099290051,0.026131433,0.045065343,6585949,19,0.647786063,0,0.87,0,0,0
로체시스템즈(주),A071280,2016,5,29,28,전기장비제조업,C,C10,2003.11.14,,56.72,1.63,100.9,78.73,11.14,31.98,4.61,4.1,8.83,98.64,5.56,85.3,-0.02,10.38,0.83,100,9.9,0.84,10.04,54.58,61.8,58.68,155.86,124.71,22.38,109.11,83.21,77.9,5.31,10.11,2.15,24.04,9.06,10.8,3.46,4.04,20.07,72.17,2848.81,18,65.58,11667.44,-21.07,0,0,1207.04,-0.014571759,-0.008447557,-0.008985456,10378543.47,20,0.646711862,59.07,2.4,0,0,0
로체시스템즈(주),A071280,2017,5,29,28,전기장비제조업,C,C10,2003.11.14,,0,0,0,0,0,0,0.62,0.98,4.93,43.37,4.09,93.13,0.05,11.14,6.15,100,3.98,0.45,9.14,79.06,44.69,43.2,355.24,245.96,129.58,168.91,26.49,23.03,3.47,4.7,5.01,44.06,52.09,19.9,11.2,13.27,28.8,96.89,2759.03,7.27,59.93,14693.14,160.37,0,4529.09,1377.12,0.200141505,0.100500376,0.161305185,11979246.77,21,0.478078477,16.4,1.4,0,0,0
로체시스템즈(주),A071280,2018,5,29,28,전기장비제조업,C,C10,2003.11.14,,11.04,46.33,-5.21,-13.71,-4.05,-78.04,-1.41,-1.84,-2.06,-17.77,-1.63,89.42,-0.13,9.03,0.56,0,0,0,0,68.32,65.57,51.96,400.39,288.26,180.11,254.58,46.38,20.18,26.2,20.1,1.12,9.68,13.52,4.69,2.04,2.36,13.7,51.55,1061.33,17.49,102.17,13225.83,-102.35,0,561.13,1089.24,-0.049741159,-0.018021376,-0.069421988,9336653.233,22,0.511864024,13.74,0.71,0,0,0
로체시스템즈(주),A071280,2019,5,29,29,기타기계및장비제조업,C,C10,2003.11.14,,27,65.7,7.24,-9.71,1.24,7.81,5.34,1.5,1.84,15.65,1.01,81.63,-0.14,5.93,0.48,0,0,0,0,54.46,98.03,68.98,206.21,157.59,49.77,0,83.62,41.51,42.11,25.49,1.23,10.43,35.62,5.74,1.5,1.62,16.7,32.93,292,25.12,70.77,14184.07,-110.08,0,632.2,1395.52,-0.064992077,-0.042319376,-0.14130164,7357082.367,23,0.546044691,0,1.28,0,0,0
로체시스템즈(주),A071280,2020,5,29,29,기타기계및장비제조업,C,C10,2003.11.14,,-1.27,-18.47,-20.26,1.51,12.29,125.88,5.14,4.65,12.08,109.56,7.16,87.38,0.09,6.95,0.86,0,0,0,0,61.94,100.65,88.77,126.49,88.53,43.94,150.86,61.44,48.05,13.39,20.78,2.6,23.56,41.7,13.56,2.61,3.22,27.23,65.17,345.66,17.91,52.36,16898.63,159.54,0,2458.75,2610.79,0.383754455,0.275863417,0.596887929,8431920.6,24,0.656246759,80.63,1.51,0,0,0
로체시스템즈(주),A071280,2021,5,29,29,기타기계및장비제조업,C,C10,2003.11.14,,0,0,0,0,0,0,12.09,8.58,11.32,123.65,7.7,75.07,0.06,7.68,2.36,0,3.9,0.37,3.55,67.64,64,59.55,207.62,150.81,93.47,113.41,47.84,40.39,7.46,5.36,1.32,14.41,8.05,5.75,2.06,2.28,29.55,75.72,470.76,33.13,53.2,19419.32,61.53,0,2220.8,2992.1,0.35204845,0.190811032,0.551130275,9033241.8,25,0.354164466,10.84,1.27,0,0,0
로체시스템즈(주),A071280,2022,5,29,29,기타기계및장비제조업,C,C10,2003.11.14,,8.27,2.95,9.5,41.06,25.01,31.19,18.29,14.01,21.54,264.78,15.77,73.08,0.03,7.38,2.24,0,9.75,0.74,4.03,78.1,54.6,53.47,283.13,183.33,99.48,128.92,28.05,25.94,2.11,3.3,1.54,18.9,10.59,6.26,2.62,2.95,36.54,103.68,777.31,33.81,37.52,18341.03,43.2,0,2104.5,2792.54,0.143350146,0.052818571,0.158017836,10092950.83,26,0.439081835,12.57,1.42,0,0,0
리노공업(주),A058470,2014,5,26,26,"전자부품,컴퓨터,영상,음향및통신장비제조업",C,C8,2001.12.18,,12.64,22.36,10.42,14.05,12.07,15.85,35.02,33.04,20.88,405.01,18.32,54.74,-3.35,11.23,0,0,138.81,6.77,34.27,93.81,42.83,42.6,1051.27,1003.37,229.51,803.13,6.6,6.07,0.54,0,0.63,12.26,50.42,21.92,1.5,1.83,38.24,113.11,266.63,68.18,34.59,22035.85,-2070.49,232.06,0,5051.79,4.128244327,0.261887316,1.857872712,6701789.367,19,0.396170258,22.29,4.19,0,0,0
리노공업(주),A058470,2015,5,26,26,"전자부품,컴퓨터,영상,음향및통신장비제조업",C,C8,2001.12.18,,13.06,13.2,5.51,1.32,14.01,6.48,36.2,32.8,19.52,428.18,17.56,54.17,-2.25,11.36,0,0,158.59,6.78,37.04,94.59,46.7,46.49,1123.58,1074.41,233.84,827.38,5.72,5.25,0.47,0,0.59,13.05,53.83,21.76,1.33,1.66,36.08,114.65,270.24,68.31,33.68,22884.31,-1463.28,160.24,0,5713.03,2.856445107,0.175169946,1.341588153,7011904.733,20,0.345553051,23.15,4.57,0,0,0
리노공업(주),A058470,2016,5,26,26,"전자부품,컴퓨터,영상,음향및통신장비제조업",C,C8,2001.12.18,,15.07,7.67,30.96,20.96,12.78,13.38,34.86,31.38,18.68,464.45,16.96,56.53,-1.4,11.7,0,0,178.41,6.77,38.41,92.71,39.33,38.97,990.07,950.05,360.63,723.29,7.86,6.92,0.94,0,0.6,14.8,55.3,22.19,1.39,1.7,35.55,112.26,268.32,68.32,33.11,25515.87,-1056.06,38.69,0,6631.12,3.199164254,0.219327598,1.787523133,7448555.8,21,0.252933786,20.07,3.71,0,0,0
리노공업(주),A058470,2017,5,26,26,"전자부품,컴퓨터,영상,음향및통신장비제조업",C,C8,2001.12.18,,13.73,-0.07,22.25,42.95,13.45,25.47,34.74,28.52,18.82,529.61,16.95,57.86,-1.11,12.01,0,0,198.24,6.63,37.43,92.48,34.29,34.19,943.02,898.45,336.36,584.24,8.13,7.83,0.3,0,0.66,18.57,43.91,20.93,1.8,2.06,35.83,128.74,299.38,62.4,33.94,29972.63,-1104.89,41.2,0,7484.43,2.043795642,0.163625549,1.126485255,8972237.533,22,0.256631167,24.54,4.36,0,0,0
리노공업(주),A058470,2018,5,26,26,"전자부품,컴퓨터,영상,음향및통신장비제조업",C,C8,2001.12.18,,14.66,12.56,17.24,18.6,15.31,6.25,34.05,32.35,19.82,638.25,17.71,59,-1.76,13.29,0,0,218.57,6.34,34.25,93,32.45,32.32,1051.3,1001.03,235.54,876.3,7.52,7.14,0.38,0,0.61,19.73,41.87,17.29,1.84,2.06,35.67,130.57,330.24,67.05,30.65,30892.81,-1781.26,39.82,0,8530.06,3.00934062,0.234937303,1.83052899,9914266.8,23,0.38939663,17.61,3.15,0,0,0
리노공업(주),A058470,2019,5,26,26,"전자부품,컴퓨터,영상,음향및통신장비제조업",C,C8,2001.12.18,,15.25,9.64,14.29,17.89,14.2,13.27,37.66,31,18.75,692.68,16.43,56.46,-2.6,12.92,6.24,0,239,6.07,34.5,92.16,33.37,33.09,980.36,932.01,138.52,914.53,8.51,7.66,0.84,0.08,0.6,22.35,44.09,16.57,1.84,2.1,34.55,147.92,366.94,66.09,31.95,35954.1,-2805.13,42.41,0,8402.04,2.001799237,0.161118603,0.886741259,13750943.4,24,0.298093407,19.98,3.73,0,0,0
리노공업(주),A058470,2020,5,26,26,"전자부품,컴퓨터,영상,음향및통신장비제조업",C,C8,2001.12.18,,11,13.75,14.26,11.02,12.38,18.22,38.68,27.51,17.37,726.64,15.53,55.91,-1.5,13.43,2.94,0,298.76,6.75,41.11,93.31,30.78,30.57,1175.67,1119.34,453.64,637.38,7.17,6.5,0.67,0.05,0.63,26.42,43.77,17.16,1.97,2.23,34.95,131.21,302.4,62.75,35.3,44602.56,-2012.17,41.3,0,10156.79,4.013847573,0.31310127,2.396674891,14155098.7,25,0.437516224,38.74,6.85,0,0,0
리노공업(주),A058470,2021,5,26,26,"전자부품,컴퓨터,영상,음향및통신장비제조업",C,C8,2001.12.18,,29,29.18,30.27,-6.09,23.82,39.15,41.8,37.05,27.5,1362.07,24.65,53.16,-1.07,12.39,3.01,0,497.93,9.08,36.56,89.56,31.28,31.08,729.99,704.77,167.89,753.24,11.65,11.01,0.64,0.05,0.74,36.76,60.49,23.4,2.39,2.54,44.97,168.77,335.27,74.86,28.72,60227.19,-1767.24,35.1,0,12335.11,3.584429746,0.345888912,2.328277996,16921707.27,26,0.349665949,54.36,8.96,0,0,0
리노공업(주),A058470,2022,5,26,26,"전자부품,컴퓨터,영상,음향및통신장비제조업",C,C8,2001.12.18,,13.96,3.27,12.3,13.06,18.07,15.08,42.38,35.47,25.11,1500.6,21.78,52.04,-2.95,12.61,2.9,0,597.51,9.23,39.82,92.79,31.32,31.2,1036.26,1000.23,83.46,842.31,7.77,7.38,0.39,0.05,0.71,42.31,68.86,26.1,2.26,2.55,45.12,198.34,398.53,74.38,32.26,77356.07,-5697.68,29.04,0,14049.43,2.497183371,0.238433605,2.102561214,16992643.93,27,0.369791951,22.74,5.65,0,0,0
마이크로로봇(주),A182690,2018,6,46,26,"전자부품,컴퓨터,영상,음향및통신장비제조업",C,C8,2014.10.30,,30.2,78.92,-19.25,-10.34,-47.65,8.77,-74.43,-73.86,-81.68,-92.7,-33.86,139.83,3.24,23.39,8.23,0,0,0,0,27.41,258.59,164.45,51.19,41.68,7.94,1392.54,264.87,207.63,57.24,57.35,1.11,1.25,52.86,7.7,0.79,0.87,-8.44,-13.06,-22.49,-19.14,0,3314.02,525.14,0,0,2207.83,-0.439049638,-0.534216982,-1.781611072,912121.2667,19,0.71347568,0,1.33,0,0,1
매일유업(주),A267980,2019,5,10,10,식료품제조업,C,C1,2017.6.5,,9.66,0.95,12.57,4.48,16.33,7.13,6.12,4.62,17.14,1640.44,10.05,70.61,0.04,15.25,3.11,0,159.81,1.53,9.16,59.78,70.18,61.51,182.57,128.41,39.29,208.69,67.28,53.18,14.1,12.56,3.71,355.26,19.27,12.25,5.06,6.12,39.21,120.36,304.5,19,55.17,146045.38,526.34,0,0,33006.6,0.338389278,0.243590213,0.256551496,113769556.3,3,0.277957702,11.41,1.95,0,0,0
매일유업(주),A267980,2020,5,10,10,식료품제조업,C,C1,2017.6.5,,10.31,9.14,13.88,24.82,9.04,5.01,5.91,3.94,13.67,1470.07,8.17,70.63,0.03,15.43,2.41,0,155.36,1.36,10.34,59.09,67.82,56.39,207.13,139.78,31.93,202.42,69.23,48.96,20.27,15.32,3.47,373.07,19.02,11.2,5.03,6.11,35.73,112.87,253.24,18.19,56.25,149685.92,366.61,0,0,35585.53,0.217275596,0.148387637,0.169268404,119017052.5,4,0.324631575,8.52,1.36,0,0,0
매일유업(주),A267980,2021,5,10,10,식료품제조업,C,C1,2017.6.5,,31.8,8.85,43.76,20.56,12.99,6.07,5.66,4.78,15.84,1893.13,8.78,70.15,0.1,15.77,2.51,0,226.24,1.74,11.05,50.66,68.39,43.32,326.35,237.35,61.1,149.19,97.41,39.53,57.88,28.54,3.31,395.7,17.77,9.7,4.86,5.95,29.95,118.62,272.88,18.94,53.34,156822.25,1538.67,0,0,38993.93,0.255102475,0.214737112,0.250084195,127817029.2,5,0.170450651,9.16,1.22,0,0,0
매일유업(주),A267980,2022,5,10,10,식료품제조업,C,C1,2017.6.5,,-0.71,0.78,-6.49,34.33,-0.2,8.62,3.6,0.86,2.9,367.05,1.5,71.2,0.01,14.82,2.19,0,220.13,1.65,31.65,50.97,75.44,52.89,225.46,137.14,29.56,158.04,96.2,53.56,42.64,28.45,3.39,429.81,17.3,8.22,4.72,6.18,23.01,85.7,183.39,13.31,71.71,160851.44,222.38,0,0,38784.92,-0.006028199,-0.00583547,-0.006570574,138476958.9,6,0.252813563,5.38,0.79,0,0,0
매일홀딩스(주),A005990,2014,5,10,10,식료품제조업,C,C1,1999.5.14,,7.03,4.41,9.3,10.92,4.36,6.13,1.98,1.65,7.13,360.96,3.45,68.14,0.13,16.93,3.21,0,23.56,0.47,6.02,50.02,85.71,64.36,171.09,98.25,27.87,166.15,99.93,66.76,33.17,21.58,3.83,216.11,14.89,8.08,4.45,6.65,26.95,99.69,331.29,14.43,66.95,139840.71,1905.42,0,0,35316.99,0.073980774,0.072539247,0.073091041,116218305,46,0.321472257,21.87,1.5,0,0,0
